date,district_id,district_name,commodity_name,state_name,avg_modal_price,avg_min_price,avg_max_price,calculationType,change
"2023-12-30",510,"Yavatmal","Cotton","Maharashtra",6800,6560,6887.5,"Daily","-15.00"
"2023-12-29",510,"Yavatmal","Cotton","Maharashtra",6815,6560,6910,"Daily","-135.00"
"2023-12-28",510,"Yavatmal","Cotton","Maharashtra",6950,6500,7020,"Daily","+50.00"
"2023-12-27",510,"Yavatmal","Cotton","Maharashtra",6900,6500,7020,"Daily","+10.00"
"2023-12-26",510,"Yavatmal","Cotton","Maharashtra",6890,6500,7010,"Daily","+140.00"
"2023-12-25",510,"Yavatmal","Cotton","Maharashtra",6750,6700,6800,"Daily","+50.00"
"2023-12-23",510,"Yavatmal","Cotton","Maharashtra",6700,6620,6800,"Daily","-300.00"
"2023-12-22",510,"Yavatmal","Cotton","Maharashtra",7000,6620,7028,"Daily","+290.00"
"2023-12-21",510,"Yavatmal","Cotton","Maharashtra",6710,6700,6750,"Daily","+10.00"
"2023-12-19",510,"Yavatmal","Cotton","Maharashtra",6700,6620,6800,"Daily","+50.00"
"2023-12-18",510,"Yavatmal","Cotton","Maharashtra",6650,6506.67,6740,"Daily","-12.50"
"2023-12-16",510,"Yavatmal","Cotton","Maharashtra",6662.5,6542.5,6765,"Daily","+27.50"
"2023-12-15",510,"Yavatmal","Cotton","Maharashtra",6635,6505,6746.25,"Daily","-115.00"
"2023-12-14",510,"Yavatmal","Cotton","Maharashtra",6750,6580,6843.75,"Daily","-125.00"
"2023-12-13",510,"Yavatmal","Cotton","Maharashtra",6875,6650,6980,"Daily","+250.00"
"2023-12-12",510,"Yavatmal","Cotton","Maharashtra",6625,6330,6780,"Daily","-135.67"
"2023-12-11",510,"Yavatmal","Cotton","Maharashtra",6760.67,6440,6963.33,"Daily","-156.00"
"2023-12-09",510,"Yavatmal","Cotton","Maharashtra",6916.67,6673.33,6996.67,"Daily","-0.00"
"2023-12-08",510,"Yavatmal","Cotton","Maharashtra",6916.67,6723.33,7023.33,"Daily","+323.34"
"2023-12-07",510,"Yavatmal","Cotton","Maharashtra",6593.33,6340,6828.33,"Daily","+24.66"
"2023-12-06",510,"Yavatmal","Cotton","Maharashtra",6568.67,6273.33,6926.67,"Daily","-306.33"
"2023-12-05",510,"Yavatmal","Cotton","Maharashtra",6875,6650,6920,"Daily","+50.00"
"2023-12-04",510,"Yavatmal","Cotton","Maharashtra",6825,6662.5,6930,"Daily","-46.00"
"2023-12-01",510,"Yavatmal","Cotton","Maharashtra",6871,6650,6912.5,"Daily","-68.00"
"2023-11-30",510,"Yavatmal","Cotton","Maharashtra",6939,6800,6987.5,"Daily","-11.00"
"2023-11-29",510,"Yavatmal","Cotton","Maharashtra",6950,6900,7030,"Daily","+16.67"
"2023-11-28",510,"Yavatmal","Cotton","Maharashtra",6933.33,6883.33,6970,"Daily","-45.17"
"2023-11-25",510,"Yavatmal","Cotton","Maharashtra",6978.5,6912.5,7025,"Daily","-41.50"
"2023-11-24",510,"Yavatmal","Cotton","Maharashtra",7020,6970,7063.2,"Daily","-13.75"
"2023-11-23",510,"Yavatmal","Cotton","Maharashtra",7033.75,6962.5,7120,"Daily","-73.75"
"2023-11-22",510,"Yavatmal","Cotton","Maharashtra",7107.5,7005,7180,"Daily","+388.33"
"2023-11-21",510,"Yavatmal","Cotton","Maharashtra",6719.17,6495,6791.67,"Daily","-322.83"
"2023-11-20",510,"Yavatmal","Cotton","Maharashtra",7042,6986.67,7108.33,"Daily","+67.00"
"2023-11-18",510,"Yavatmal","Cotton","Maharashtra",6975,6925,7025,"Daily","-99.67"
"2023-11-17",510,"Yavatmal","Cotton","Maharashtra",7074.67,7066.67,7085,"Daily","-136.33"
"2023-11-16",510,"Yavatmal","Cotton","Maharashtra",7211,7211,7211,"Daily","+211.00"
"2023-11-15",510,"Yavatmal","Cotton","Maharashtra",7000,6800,7200,"Daily","+100.00"
"2023-11-11",510,"Yavatmal","Cotton","Maharashtra",6900,6900,7101,"Daily","+464.50"
"2023-11-10",510,"Yavatmal","Cotton","Maharashtra",6435.5,6175.5,6935.5,"Daily","-472.83"
"2023-11-09",510,"Yavatmal","Cotton","Maharashtra",6908.33,6823.33,6976.67,"Daily","-12.67"
"2023-11-08",510,"Yavatmal","Cotton","Maharashtra",6921,6821,7021,"Daily","-7.67"
"2023-11-07",510,"Yavatmal","Cotton","Maharashtra",6928.67,6887,6970.33,"Daily","-26.83"
"2023-11-06",510,"Yavatmal","Cotton","Maharashtra",6955.5,6805.5,7105.5,"Daily","+2355.50"
"2023-11-04",510,"Yavatmal","Cotton","Maharashtra",4600,4400,4811,"Daily","-1530.00"
"2023-11-03",510,"Yavatmal","Cotton","Maharashtra",6130,6030,6230,"Daily","-870.00"
"2023-11-02",510,"Yavatmal","Cotton","Maharashtra",7000,6850,7150,"Daily","-0.00"
"2023-11-01",510,"Yavatmal","Cotton","Maharashtra",7000,6800,7200,"Daily","-50.00"
"2023-10-31",510,"Yavatmal","Cotton","Maharashtra",7050,7000,7100,"Daily","+2500.00"
"2023-10-30",510,"Yavatmal","Cotton","Maharashtra",4550,4400,4750,"Daily","-2370.00"
"2023-10-29",510,"Yavatmal","Cotton","Maharashtra",6920,6820,7020,"Daily","+109.50"
"2023-10-28",510,"Yavatmal","Cotton","Maharashtra",6810.5,6610.5,6960.5,"Daily","-64.50"
"2023-10-27",510,"Yavatmal","Cotton","Maharashtra",6875,6800,6950,"Daily","-46.00"
"2023-10-26",510,"Yavatmal","Cotton","Maharashtra",6921,6821,7021,"Daily","+171.00"
"2023-07-18",510,"Yavatmal","Cotton","Maharashtra",6750,6700,6800,"Daily","+50.00"
"2023-07-17",510,"Yavatmal","Cotton","Maharashtra",6700,6650,6800,"Daily","-25.00"
"2023-07-15",510,"Yavatmal","Cotton","Maharashtra",6725,6700,6800,"Daily","-62.50"
"2023-07-14",510,"Yavatmal","Cotton","Maharashtra",6787.5,6760,6950,"Daily","+12.50"
"2023-07-13",510,"Yavatmal","Cotton","Maharashtra",6775,6650,7000,"Daily","-25.00"
"2023-07-12",510,"Yavatmal","Cotton","Maharashtra",6800,6760,6950,"Daily","-50.00"
"2023-07-11",510,"Yavatmal","Cotton","Maharashtra",6850,6700,6975,"Daily","-27.50"
"2023-07-10",510,"Yavatmal","Cotton","Maharashtra",6877.5,6775,7000,"Daily","+127.50"
"2023-07-08",510,"Yavatmal","Cotton","Maharashtra",6750,6700,6800,"Daily","-105.00"
"2023-07-07",510,"Yavatmal","Cotton","Maharashtra",6855,6750,6997.5,"Daily","-45.00"
"2023-07-06",510,"Yavatmal","Cotton","Maharashtra",6900,6800,7135,"Daily","+50.00"
"2023-07-05",510,"Yavatmal","Cotton","Maharashtra",6850,6700,7100,"Daily","+50.00"
"2023-07-04",510,"Yavatmal","Cotton","Maharashtra",6800,6600,7000,"Daily","-0.00"
"2023-07-03",510,"Yavatmal","Cotton","Maharashtra",6800,6600,7000,"Daily","-200.00"
"2023-06-16",510,"Yavatmal","Cotton","Maharashtra",7000,6800,7065,"Daily","-50.00"
"2023-06-14",510,"Yavatmal","Cotton","Maharashtra",7050,6800,7180,"Daily","-0.00"
"2023-06-13",510,"Yavatmal","Cotton","Maharashtra",7050,6800,7150,"Daily","-0.00"
"2023-06-12",510,"Yavatmal","Cotton","Maharashtra",7050,6800,7125,"Daily","-50.00"
"2023-06-10",510,"Yavatmal","Cotton","Maharashtra",7100,6700,7190,"Daily","-100.00"
"2023-06-09",510,"Yavatmal","Cotton","Maharashtra",7200,6800,7260,"Daily","-50.00"
"2023-06-08",510,"Yavatmal","Cotton","Maharashtra",7250,6800,7340,"Daily","-50.00"
"2023-06-07",510,"Yavatmal","Cotton","Maharashtra",7300,6800,7400,"Daily","-100.00"
"2023-06-06",510,"Yavatmal","Cotton","Maharashtra",7400,6800,7450,"Daily","-50.00"
"2023-06-05",510,"Yavatmal","Cotton","Maharashtra",7450,6800,7575,"Daily","+50.00"
"2023-06-03",510,"Yavatmal","Cotton","Maharashtra",7400,6800,7550,"Daily","+50.00"
"2023-06-02",510,"Yavatmal","Cotton","Maharashtra",7350,6800,7495,"Daily","+250.00"
"2023-06-01",510,"Yavatmal","Cotton","Maharashtra",7100,7000,7275,"Daily","-75.00"
"2023-05-31",510,"Yavatmal","Cotton","Maharashtra",7175,6950,7275,"Daily","+100.00"
"2023-05-30",510,"Yavatmal","Cotton","Maharashtra",7075,6800,7230,"Daily","+75.00"
"2023-05-29",510,"Yavatmal","Cotton","Maharashtra",7000,6750,7160,"Daily","+150.00"
"2023-05-27",510,"Yavatmal","Cotton","Maharashtra",6850,6200,6935,"Daily","+150.00"
"2023-05-26",510,"Yavatmal","Cotton","Maharashtra",6700,6300,6790,"Daily","-225.00"
"2023-05-25",510,"Yavatmal","Cotton","Maharashtra",6925,6650,7045,"Daily","+62.50"
"2023-05-24",510,"Yavatmal","Cotton","Maharashtra",6862.5,6650,7020,"Daily","-112.50"
"2023-05-23",510,"Yavatmal","Cotton","Maharashtra",6975,6800,7097.5,"Daily","-175.00"
"2023-05-22",510,"Yavatmal","Cotton","Maharashtra",7150,6950,7247.5,"Daily","-225.00"
"2023-05-20",510,"Yavatmal","Cotton","Maharashtra",7375,6800,7455,"Daily","+62.50"
"2023-05-19",510,"Yavatmal","Cotton","Maharashtra",7312.5,6950,7420,"Daily","+70.83"
"2023-05-18",510,"Yavatmal","Cotton","Maharashtra",7241.67,7000,7343.33,"Daily","+125.00"
"2023-05-17",510,"Yavatmal","Cotton","Maharashtra",7116.67,6716.67,7250,"Daily","+208.34"
"2023-05-16",510,"Yavatmal","Cotton","Maharashtra",6908.33,6583.33,7065,"Daily","-566.67"
"2023-05-15",510,"Yavatmal","Cotton","Maharashtra",7475,6900,7510,"Daily","-0.00"
"2023-05-13",510,"Yavatmal","Cotton","Maharashtra",7475,7000,7550,"Daily","+200.00"
"2023-05-12",510,"Yavatmal","Cotton","Maharashtra",7275,7050,7372.5,"Daily","-275.00"
"2023-05-11",510,"Yavatmal","Cotton","Maharashtra",7550,7000,7630,"Daily","+90.00"
"2023-05-10",510,"Yavatmal","Cotton","Maharashtra",7460,7125,7550,"Daily","-100.00"
"2023-05-09",510,"Yavatmal","Cotton","Maharashtra",7560,7293.33,7656.67,"Daily","-90.00"
"2023-05-08",510,"Yavatmal","Cotton","Maharashtra",7650,6900,7730,"Daily","+165.00"
"2023-05-06",510,"Yavatmal","Cotton","Maharashtra",7485,7100,7580,"Daily","-135.00"
"2023-04-25",510,"Yavatmal","Cotton","Maharashtra",7620,7500,7650,"Daily","+70.00"
"2023-04-21",510,"Yavatmal","Cotton","Maharashtra",7550,7500,7600,"Daily","-300.00"
"2023-04-20",510,"Yavatmal","Cotton","Maharashtra",7850,7300,7910,"Daily","-5.00"
"2023-04-19",510,"Yavatmal","Cotton","Maharashtra",7855,7480,7925,"Daily","+115.00"
"2023-04-18",510,"Yavatmal","Cotton","Maharashtra",7740,7425,7825,"Daily","-110.00"
"2023-04-17",510,"Yavatmal","Cotton","Maharashtra",7850,7533.33,7933.33,"Daily","-50.00"
"2023-04-15",510,"Yavatmal","Cotton","Maharashtra",7900,7400,8020,"Daily","+125.00"
"2023-04-13",510,"Yavatmal","Cotton","Maharashtra",7775,7400,7877.5,"Daily","-16.00"
"2023-04-12",510,"Yavatmal","Cotton","Maharashtra",7791,7533.33,7916.67,"Daily","-82.00"
"2023-04-11",510,"Yavatmal","Cotton","Maharashtra",7873,7600,7985,"Daily","-35.33"
"2023-04-10",510,"Yavatmal","Cotton","Maharashtra",7908.33,7653.33,8031.67,"Daily","+168.33"
"2023-04-08",510,"Yavatmal","Cotton","Maharashtra",7740,7600,7800,"Daily","-260.00"
"2023-04-06",510,"Yavatmal","Cotton","Maharashtra",8000,7600,8125,"Daily","+1357.50"
"2023-04-05",510,"Yavatmal","Cotton","Maharashtra",6642.5,6417.5,6705,"Daily","-1167.50"
"2023-04-03",510,"Yavatmal","Cotton","Maharashtra",7810,7600,7961.67,"Daily","-140.00"
"2023-04-01",510,"Yavatmal","Cotton","Maharashtra",7950,7500,8035,"Daily","+50.00"
"2023-03-31",510,"Yavatmal","Cotton","Maharashtra",7900,7400,7975,"Daily","+100.00"
"2023-03-30",510,"Yavatmal","Cotton","Maharashtra",7800,7500,7900,"Daily","+138.50"
"2023-03-29",510,"Yavatmal","Cotton","Maharashtra",7661.5,7400,7732.5,"Daily","+71.50"
"2023-03-28",510,"Yavatmal","Cotton","Maharashtra",7590,7300,7650,"Daily","+90.00"
"2023-03-27",510,"Yavatmal","Cotton","Maharashtra",7500,7250,7597.5,"Daily","-62.50"
"2023-03-25",510,"Yavatmal","Cotton","Maharashtra",7562.5,7300,7612.5,"Daily","-12.50"
"2023-03-24",510,"Yavatmal","Cotton","Maharashtra",7575,7350,7637.5,"Daily","+24.00"
"2023-03-23",510,"Yavatmal","Cotton","Maharashtra",7551,7376,7566,"Daily","-174.00"
"2023-03-21",510,"Yavatmal","Cotton","Maharashtra",7725,7500,7825,"Daily","+107.67"
"2023-03-20",510,"Yavatmal","Cotton","Maharashtra",7617.33,7416.67,7710,"Daily","+22.33"
"2023-03-18",510,"Yavatmal","Cotton","Maharashtra",7595,7445,7645,"Daily","-155.00"
"2023-03-17",510,"Yavatmal","Cotton","Maharashtra",7750,7525,7845,"Daily","+75.00"
"2023-03-16",510,"Yavatmal","Cotton","Maharashtra",7675,7475,7775,"Daily","+65.00"
"2023-03-15",510,"Yavatmal","Cotton","Maharashtra",7610,7483.33,7710,"Daily","+42.00"
"2023-03-14",510,"Yavatmal","Cotton","Maharashtra",7568,7450,7660,"Daily","+23.33"
"2023-03-13",510,"Yavatmal","Cotton","Maharashtra",7544.67,7450,7626.67,"Daily","-105.33"
"2023-03-11",510,"Yavatmal","Cotton","Maharashtra",7650,7300,7710,"Daily","-30.00"
"2023-03-10",510,"Yavatmal","Cotton","Maharashtra",7680,7575,7837.5,"Daily","-70.00"
"2023-03-09",510,"Yavatmal","Cotton","Maharashtra",7750,7500,7890,"Daily","-50.00"
"2023-03-08",510,"Yavatmal","Cotton","Maharashtra",7800,7600,7925,"Daily","+149.00"
"2023-03-07",510,"Yavatmal","Cotton","Maharashtra",7651,7650,7850,"Daily","-24.00"
"2023-03-06",510,"Yavatmal","Cotton","Maharashtra",7675,7450,7900,"Daily","-175.00"
"2023-03-04",510,"Yavatmal","Cotton","Maharashtra",7850,7600,7965,"Daily","+145.00"
"2023-03-03",510,"Yavatmal","Cotton","Maharashtra",7705,7550,7777.5,"Daily","-13.00"
"2023-03-02",510,"Yavatmal","Cotton","Maharashtra",7718,7550,7840,"Daily","+50.00"
"2023-03-01",510,"Yavatmal","Cotton","Maharashtra",7668,7450,7727.5,"Daily","+110.00"
"2023-02-28",510,"Yavatmal","Cotton","Maharashtra",7558,7400,7700,"Daily","-237.00"
"2023-02-27",510,"Yavatmal","Cotton","Maharashtra",7795,7590,7850,"Daily","+5.00"
"2023-02-25",510,"Yavatmal","Cotton","Maharashtra",7790,7700,7800,"Daily","-0.00"
"2023-02-24",510,"Yavatmal","Cotton","Maharashtra",7790,7640,7800,"Daily","+21.00"
"2023-02-23",510,"Yavatmal","Cotton","Maharashtra",7769,7500,7800,"Daily","-20.00"
"2023-02-22",510,"Yavatmal","Cotton","Maharashtra",7789,7750,7800,"Daily","-86.00"
"2023-02-21",510,"Yavatmal","Cotton","Maharashtra",7875,7150,7952.5,"Daily","+90.50"
"2023-02-20",510,"Yavatmal","Cotton","Maharashtra",7784.5,7600,7932.5,"Daily","-115.50"
"2023-02-17",510,"Yavatmal","Cotton","Maharashtra",7900,7716.67,8050,"Daily","-246.00"
"2023-02-16",510,"Yavatmal","Cotton","Maharashtra",8146,7833.33,8256.67,"Daily","+98.00"
"2023-02-15",510,"Yavatmal","Cotton","Maharashtra",8048,7500,8150,"Daily","-33.00"
"2023-02-14",510,"Yavatmal","Cotton","Maharashtra",8081,7833.33,8193.33,"Daily","+56.00"
"2023-02-13",510,"Yavatmal","Cotton","Maharashtra",8025,7740,8125.5,"Daily","+41.00"
"2023-02-11",510,"Yavatmal","Cotton","Maharashtra",7984,7700,8042.5,"Daily","+115.67"
"2023-02-10",510,"Yavatmal","Cotton","Maharashtra",7868.33,7666.67,7951.67,"Daily","-38.67"
"2023-02-09",510,"Yavatmal","Cotton","Maharashtra",7907,7766.67,8026.67,"Daily","+118.00"
"2023-02-08",510,"Yavatmal","Cotton","Maharashtra",7789,7633.33,7893.33,"Daily","-25.33"
"2023-02-07",510,"Yavatmal","Cotton","Maharashtra",7814.33,7700,7883.33,"Daily","-16.00"
"2023-02-06",510,"Yavatmal","Cotton","Maharashtra",7830.33,7700,7906.67,"Daily","+5.33"
"2023-02-04",510,"Yavatmal","Cotton","Maharashtra",7825,7700,7842.5,"Daily","-89.67"
"2023-02-03",510,"Yavatmal","Cotton","Maharashtra",7914.67,7750,7943.33,"Daily","-30.00"
"2023-02-02",510,"Yavatmal","Cotton","Maharashtra",7944.67,7766.67,7996.67,"Daily","+44.67"
"2023-02-01",510,"Yavatmal","Cotton","Maharashtra",7900,7800,7935,"Daily","+25.50"
"2023-01-31",510,"Yavatmal","Cotton","Maharashtra",7874.5,7700,7930,"Daily","-125.50"
"2023-01-30",510,"Yavatmal","Cotton","Maharashtra",8000,7875,8075,"Daily","-1.50"
"2023-01-28",510,"Yavatmal","Cotton","Maharashtra",8001.5,7770,8090,"Daily","+242.50"
"2023-01-27",510,"Yavatmal","Cotton","Maharashtra",7759,7500,7850,"Daily","-226.33"
"2023-01-25",510,"Yavatmal","Cotton","Maharashtra",7985.33,7850,8066.67,"Daily","-39.67"
"2023-01-24",510,"Yavatmal","Cotton","Maharashtra",8025,7825,8100,"Daily","-75.50"
"2023-01-23",510,"Yavatmal","Cotton","Maharashtra",8100.5,7850,8160,"Daily","-74.50"
"2023-01-21",510,"Yavatmal","Cotton","Maharashtra",8175,7600,8210,"Daily","-0.00"
"2023-01-20",510,"Yavatmal","Cotton","Maharashtra",8175,7975,8262.5,"Daily","+50.50"
"2023-01-19",510,"Yavatmal","Cotton","Maharashtra",8124.5,7950,8175,"Daily","-16.50"
"2023-01-18",510,"Yavatmal","Cotton","Maharashtra",8141,7925,8225,"Daily","-46.33"
"2023-01-17",510,"Yavatmal","Cotton","Maharashtra",8187.33,7966.67,8278.33,"Daily","+2.00"
"2023-01-16",510,"Yavatmal","Cotton","Maharashtra",8185.33,8000,8258.33,"Daily","-14.67"
"2023-01-14",510,"Yavatmal","Cotton","Maharashtra",8200,8050,8285,"Daily","-50.00"
"2023-01-13",510,"Yavatmal","Cotton","Maharashtra",8250,8050,8300,"Daily","-0.00"
"2023-01-12",510,"Yavatmal","Cotton","Maharashtra",8250,8150,8320,"Daily","-0.00"
"2023-01-11",510,"Yavatmal","Cotton","Maharashtra",8250,8100,8335,"Daily","-300.00"
"2023-01-07",510,"Yavatmal","Cotton","Maharashtra",8550,8300,8705,"Daily","+120.00"
"2023-01-04",510,"Yavatmal","Cotton","Maharashtra",8430,8200,8500,"Daily","+130.00"
"2023-01-03",510,"Yavatmal","Cotton","Maharashtra",8300,8200,8445,"Daily","-100.00"
"2022-12-31",510,"Yavatmal","Cotton","Maharashtra",8400,8000,8515,"Daily","+275.00"
"2022-12-30",510,"Yavatmal","Cotton","Maharashtra",8125,7900,8242.5,"Daily","+225.00"
"2022-12-29",510,"Yavatmal","Cotton","Maharashtra",7900,7650,8037.5,"Daily","-0.00"
"2022-12-28",510,"Yavatmal","Cotton","Maharashtra",7900,7650,7987.5,"Daily","+550.00"
"2022-12-27",510,"Yavatmal","Cotton","Maharashtra",7350,7200,7570,"Daily","-450.00"
"2022-12-26",510,"Yavatmal","Cotton","Maharashtra",7800,7725,7925,"Daily","-285.00"
"2022-12-24",510,"Yavatmal","Cotton","Maharashtra",8085,8010,8125,"Daily","-135.67"
"2022-12-23",510,"Yavatmal","Cotton","Maharashtra",8220.67,8000,8333.33,"Daily","-116.83"
"2022-12-22",510,"Yavatmal","Cotton","Maharashtra",8337.5,8085,8450,"Daily","+199.17"
"2022-12-21",510,"Yavatmal","Cotton","Maharashtra",8138.33,8016.67,8255,"Daily","-10.34"
"2022-12-20",510,"Yavatmal","Cotton","Maharashtra",8148.67,8056.67,8261.67,"Daily","+8.67"
"2022-12-19",510,"Yavatmal","Cotton","Maharashtra",8140,8050,8273.33,"Daily","-260.00"
"2022-12-17",510,"Yavatmal","Cotton","Maharashtra",8400,8250,8500,"Daily","+60.00"
"2022-12-16",510,"Yavatmal","Cotton","Maharashtra",8340,8125,8475,"Daily","-35.00"
"2022-12-15",510,"Yavatmal","Cotton","Maharashtra",8375,8200,8455,"Daily","-25.00"
"2022-12-14",510,"Yavatmal","Cotton","Maharashtra",8400,8200,8525,"Daily","+45.00"
"2022-12-13",510,"Yavatmal","Cotton","Maharashtra",8355,8175,8475,"Daily","-40.00"
"2022-12-12",510,"Yavatmal","Cotton","Maharashtra",8395,8200,8535,"Daily","-155.00"
"2022-12-10",510,"Yavatmal","Cotton","Maharashtra",8550,8300,8600,"Daily","-10.00"
"2022-12-09",510,"Yavatmal","Cotton","Maharashtra",8560,8250,8735,"Daily","+135.00"
"2022-12-08",510,"Yavatmal","Cotton","Maharashtra",8425,8200,8502.5,"Daily","-65.00"
"2022-12-07",510,"Yavatmal","Cotton","Maharashtra",8490,8316.67,8593.33,"Daily","-26.67"
"2022-12-06",510,"Yavatmal","Cotton","Maharashtra",8516.67,8350,8676.67,"Daily","-40.33"
"2022-12-05",510,"Yavatmal","Cotton","Maharashtra",8557,8350,8636.67,"Daily","-168.00"
"2022-12-03",510,"Yavatmal","Cotton","Maharashtra",8725,8625,8760,"Daily","+30.67"
"2022-12-02",510,"Yavatmal","Cotton","Maharashtra",8694.33,8440,8853.67,"Daily","+177.33"
"2022-12-01",510,"Yavatmal","Cotton","Maharashtra",8517,8305,8575,"Daily","-58.00"
"2022-11-30",510,"Yavatmal","Cotton","Maharashtra",8575,8366.67,8725,"Daily","+11.00"
"2022-11-29",510,"Yavatmal","Cotton","Maharashtra",8564,8400,8833.33,"Daily","-186.00"
"2022-11-28",510,"Yavatmal","Cotton","Maharashtra",8750,8650,8818.33,"Daily","-1.00"
"2022-11-26",510,"Yavatmal","Cotton","Maharashtra",8751,8575,8835,"Daily","-249.00"
"2022-11-25",510,"Yavatmal","Cotton","Maharashtra",9000,8800,9205,"Daily","+100.00"
"2022-11-24",510,"Yavatmal","Cotton","Maharashtra",8900,8500,8950,"Daily","+270.50"
"2022-11-23",510,"Yavatmal","Cotton","Maharashtra",8629.5,8475,8685,"Daily","+129.50"
"2022-11-22",510,"Yavatmal","Cotton","Maharashtra",8500,8400,8575,"Daily","-207.00"
"2022-11-21",510,"Yavatmal","Cotton","Maharashtra",8707,8525,8850,"Daily","-241.50"
"2022-11-19",510,"Yavatmal","Cotton","Maharashtra",8948.5,8575,9025,"Daily","-58.00"
"2022-11-18",510,"Yavatmal","Cotton","Maharashtra",9006.5,8875,9060.5,"Daily","+6.50"
"2022-11-17",510,"Yavatmal","Cotton","Maharashtra",9000,8750,9100,"Daily","+55.00"
"2022-11-16",510,"Yavatmal","Cotton","Maharashtra",8945,8725,9000,"Daily","+90.50"
"2022-11-15",510,"Yavatmal","Cotton","Maharashtra",8854.5,8750,8960,"Daily","-161.50"
"2022-11-14",510,"Yavatmal","Cotton","Maharashtra",9016,9000,9020,"Daily","+61.00"
"2022-11-12",510,"Yavatmal","Cotton","Maharashtra",8955,8700,9000,"Daily","+155.00"
"2022-11-10",510,"Yavatmal","Cotton","Maharashtra",8800,8000,9000,"Daily","+199.00"
"2022-11-09",510,"Yavatmal","Cotton","Maharashtra",8601,8400,8680,"Daily","+101.00"
"2022-11-07",510,"Yavatmal","Cotton","Maharashtra",8500,8450,8650,"Daily","+232.00"
"2022-11-05",510,"Yavatmal","Cotton","Maharashtra",8268,8268,8268,"Daily","+67.00"
"2022-11-04",510,"Yavatmal","Cotton","Maharashtra",8201,8201,8201,"Daily","-438.00"
"2022-03-05",510,"Yavatmal","Cotton","Maharashtra",8639,6000,9925,"Daily","+876.00"
"2022-03-04",510,"Yavatmal","Cotton","Maharashtra",7763,6000,9800,"Daily","-939.00"
"2022-03-03",510,"Yavatmal","Cotton","Maharashtra",8702,6300,9800,"Daily","+1395.00"
"2022-03-02",510,"Yavatmal","Cotton","Maharashtra",7307,6150,9500,"Daily","+124.00"
"2022-02-28",510,"Yavatmal","Cotton","Maharashtra",7183,6000,9500,"Daily","-2245.00"
"2022-02-26",510,"Yavatmal","Cotton","Maharashtra",9428,8100,9800,"Daily","-147.00"
"2022-02-25",510,"Yavatmal","Cotton","Maharashtra",9575,7750,9800,"Daily","+25.00"
"2022-02-24",510,"Yavatmal","Cotton","Maharashtra",9550,7900,9725,"Daily","+525.00"
"2022-02-23",510,"Yavatmal","Cotton","Maharashtra",9025,8050,9950,"Daily","-485.00"
"2022-02-22",510,"Yavatmal","Cotton","Maharashtra",9510,7500,9800,"Daily","-489.50"
"2022-02-21",510,"Yavatmal","Cotton","Maharashtra",9999.5,8100,10099.5,"Daily","+87.00"
"2022-02-18",510,"Yavatmal","Cotton","Maharashtra",9912.5,8300,10124.5,"Daily","-12.50"
"2022-02-17",510,"Yavatmal","Cotton","Maharashtra",9925,8100,10040,"Daily","+332.50"
"2022-02-16",510,"Yavatmal","Cotton","Maharashtra",9592.5,8125,10149.5,"Daily","-439.00"
"2022-02-15",510,"Yavatmal","Cotton","Maharashtra",10031.5,8300,10175,"Daily","+3.50"
"2022-02-14",510,"Yavatmal","Cotton","Maharashtra",10028,8525,10199.5,"Daily","+959.00"
"2022-02-12",510,"Yavatmal","Cotton","Maharashtra",9069,7350,9950,"Daily","+55.00"
"2022-02-11",510,"Yavatmal","Cotton","Maharashtra",9014,7400,9900,"Daily","-442.00"
"2022-02-10",510,"Yavatmal","Cotton","Maharashtra",9456,7500,9850,"Daily","+310.00"
"2022-02-09",510,"Yavatmal","Cotton","Maharashtra",9146,7625,9950,"Daily","-697.50"
"2022-02-08",510,"Yavatmal","Cotton","Maharashtra",9843.5,8162.5,9987.5,"Daily","+223.50"
"2022-02-07",510,"Yavatmal","Cotton","Maharashtra",9620,7600,9880,"Daily","-61.50"
"2022-02-05",510,"Yavatmal","Cotton","Maharashtra",9681.5,8650,10025,"Daily","+125.50"
"2022-02-04",510,"Yavatmal","Cotton","Maharashtra",9556,8325,10070,"Daily","-336.50"
"2022-02-03",510,"Yavatmal","Cotton","Maharashtra",9892.5,8425,9950,"Daily","-114.00"
"2022-02-02",510,"Yavatmal","Cotton","Maharashtra",10006.5,8700,10124.5,"Daily","-60.50"
"2022-02-01",510,"Yavatmal","Cotton","Maharashtra",10067,8325,10190,"Daily","+67.00"
"2022-01-31",510,"Yavatmal","Cotton","Maharashtra",10000,9500,10200,"Daily","+50.00"
"2022-01-29",510,"Yavatmal","Cotton","Maharashtra",9950,9500,10025,"Daily","-50.00"
"2022-01-28",510,"Yavatmal","Cotton","Maharashtra",10000,9000,10095,"Daily","+875.00"
"2022-01-27",510,"Yavatmal","Cotton","Maharashtra",9125,8125,9925,"Daily","-225.00"
"2022-01-25",510,"Yavatmal","Cotton","Maharashtra",9350,8550,9800,"Daily","-112.50"
"2022-01-24",510,"Yavatmal","Cotton","Maharashtra",9462.5,7850,9697.5,"Daily","+462.50"
"2022-01-22",510,"Yavatmal","Cotton","Maharashtra",9000,8450,9562.5,"Daily","-500.00"
"2022-01-21",510,"Yavatmal","Cotton","Maharashtra",9500,8600,9685,"Daily","+475.00"
"2022-01-20",510,"Yavatmal","Cotton","Maharashtra",9025,8550,10062.5,"Daily","-400.00"
