,avg_modal_price,avg_min_price,avg_max_price,month,year,date,district_name,commodity_name,state_name
8636,2393.75,2200.0,2575.0,2,2023,27,1493,30501,30501
8637,2305.0,2000.0,2466.67,2,2023,26,1493,30501,30501
8638,2216.25,2057.5,2482.75,2,2023,25,1493,30501,30501
8639,2240.33,2000.0,2414.5,2,2023,24,1493,30501,30501
8640,2300.0,2080.0,2454.0,2,2023,23,1493,30501,30501
8641,2359.0,2112.2,2543.2,2,2023,22,1493,30501,30501
8642,2311.86,2093.86,2608.0,2,2023,21,1493,30501,30501
8643,2381.67,2166.67,2622.0,2,2023,20,1493,30501,30501
8644,2425.0,2000.0,2550.0,2,2023,19,1493,30501,30501
8645,2275.0,2118.0,2533.0,2,2023,18,1493,30501,30501
8646,2411.83,2141.67,2691.33,2,2023,17,1493,30501,30501
8647,2535.67,2275.0,2798.5,2,2023,16,1493,30501,30501
8648,2528.57,2261.57,2750.29,2,2023,15,1493,30501,30501
8649,2550.17,2325.0,2755.17,2,2023,14,1493,30501,30501
8650,2623.33,2480.33,2817.0,2,2023,13,1493,30501,30501
8651,2650.5,2600.5,2650.5,2,2023,12,1493,30501,30501
8652,2629.43,2201.14,2898.86,2,2023,11,1493,30501,30501
8653,2670.33,2362.83,2978.5,2,2023,10,1493,30501,30501
8654,2667.83,2436.0,2943.5,2,2023,9,1493,30501,30501
8655,2700.2,2450.4,2848.4,2,2023,8,1493,30501,30501
8656,2655.17,2382.67,2936.83,2,2023,7,1493,30501,30501
8657,2685.0,2450.25,2995.25,2,2023,6,1493,30501,30501
8658,2513.33,2316.67,2675.0,2,2023,5,1493,30501,30501
8659,2720.2,2548.0,2933.0,2,2023,4,1493,30501,30501
8660,2731.17,2458.33,2977.33,2,2023,3,1493,30501,30501
8661,2710.4,2539.2,2959.6,2,2023,2,1493,30501,30501
8662,2615.67,2408.33,2920.83,2,2023,1,1493,30501,30501
8663,2762.86,2510.14,2995.14,1,2023,31,1493,30501,30501
8664,2701.75,2408.0,2975.0,1,2023,30,1493,30501,30501
8665,2815.33,2715.33,2932.0,1,2023,29,1493,30501,30501
8666,2721.0,2485.2,2985.2,1,2023,28,1493,30501,30501
8667,2843.0,2648.2,2990.0,1,2023,27,1493,30501,30501
8668,2800.0,2700.0,2900.0,1,2023,26,1493,30501,30501
8669,2905.67,2697.5,3123.33,1,2023,25,1493,30501,30501
8670,2846.0,2647.67,3099.33,1,2023,24,1493,30501,30501
8671,2869.75,2727.0,3107.75,1,2023,23,1493,30501,30501
8672,2833.67,2715.0,3047.0,1,2023,22,1493,30501,30501
8673,2748.33,2623.33,2893.33,1,2023,21,1493,30501,30501
8674,2812.5,2600.0,3050.0,1,2023,20,1493,30501,30501
8675,2900.0,2675.0,3040.0,1,2023,19,1493,30501,30501
8676,2784.25,2673.0,2918.0,1,2023,17,1493,30501,30501
8677,2783.33,2616.67,2946.67,1,2023,16,1493,30501,30501
8678,2715.5,2665.5,2765.5,1,2023,15,1493,30501,30501
8679,2760.57,2610.71,2930.14,1,2023,14,1493,30501,30501
8680,2838.75,2620.25,3016.25,1,2023,12,1493,30501,30501
8681,2810.0,2528.2,3081.0,1,2023,11,1493,30501,30501
8682,3030.0,2521.0,3360.0,1,2023,8,1493,30501,30501
8683,2755.0,2607.75,3033.5,1,2023,7,1493,30501,30501
8684,2765.0,2600.0,3083.33,1,2023,6,1493,30501,30501
8685,2850.0,2650.0,3131.0,1,2023,5,1493,30501,30501
8687,2769.0,2585.5,3077.25,1,2023,3,1493,30501,30501
8688,2700.0,2650.0,3000.0,1,2023,2,1493,30501,30501
8689,2875.33,2566.67,3100.33,1,2023,1,1493,30501,30501
8690,2822.0,2622.43,3020.29,12,2022,31,1493,30501,30501
8691,2761.33,2647.0,2993.67,12,2022,30,1493,30501,30501
8692,2796.67,2681.83,3023.5,12,2022,29,1493,30501,30501
8693,2871.83,2677.0,3087.0,12,2022,28,1493,30501,30501
8694,2816.67,2558.0,3041.83,12,2022,27,1493,30501,30501
8695,2900.0,2750.0,3050.0,12,2022,26,1493,30501,30501
8696,2800.0,2700.0,2900.0,12,2022,25,1493,30501,30501
8697,2749.33,2607.83,2946.67,12,2022,24,1493,30501,30501
8698,2790.43,2609.71,2940.29,12,2022,23,1493,30501,30501
8699,2702.0,2516.67,2975.33,12,2022,22,1493,30501,30501
8700,2882.33,2823.33,3012.0,12,2022,21,1493,30501,30501
8701,2779.33,2593.5,2931.5,12,2022,20,1493,30501,30501
8702,2670.25,2581.25,2855.5,12,2022,19,1493,30501,30501
8703,2675.0,2545.5,2915.0,12,2022,18,1493,30501,30501
8704,2677.67,2525.0,2779.67,12,2022,17,1493,30501,30501
8705,2726.5,2586.83,2913.17,12,2022,16,1493,30501,30501
8706,2667.0,2588.2,2786.2,12,2022,15,1493,30501,30501
8707,2660.5,2535.17,2798.5,12,2022,14,1493,30501,30501
8708,2672.33,2572.67,2818.5,12,2022,13,1493,30501,30501
8709,2638.75,2576.5,2702.5,12,2022,12,1493,30501,30501
8710,2596.67,2533.33,2723.33,12,2022,11,1493,30501,30501
8711,2655.67,2573.83,2755.33,12,2022,10,1493,30501,30501
8712,2626.71,2545.71,2754.43,12,2022,9,1493,30501,30501
8713,2648.71,2568.14,2785.14,12,2022,8,1493,30501,30501
8714,2670.8,2587.0,2761.2,12,2022,7,1493,30501,30501
8715,2653.0,2533.33,2723.67,12,2022,6,1493,30501,30501
8716,2719.5,2587.5,2887.5,12,2022,5,1493,30501,30501
8717,2600.0,2516.67,2750.0,12,2022,4,1493,30501,30501
8718,2615.6,2558.4,2671.4,12,2022,3,1493,30501,30501
8719,2665.29,2563.14,2796.86,12,2022,2,1493,30501,30501
8720,2595.0,2498.33,2708.67,12,2022,1,1493,30501,30501
8721,2530.0,2416.0,2853.2,11,2022,30,1493,30501,30501
8722,2556.67,2475.0,2663.33,11,2022,29,1493,30501,30501
8723,2650.0,2600.0,2700.0,11,2022,28,1493,30501,30501
8724,2650.0,2370.0,2773.0,11,2022,27,1493,30501,30501
8725,2693.8,2588.4,2807.6,11,2022,26,1493,30501,30501
8726,2612.5,2538.0,2750.0,11,2022,25,1493,30501,30501
8727,2684.6,2538.4,2842.2,11,2022,24,1493,30501,30501
8728,2672.33,2532.67,2817.83,11,2022,23,1493,30501,30501
8729,2681.0,2528.17,2845.17,11,2022,22,1493,30501,30501
8730,2775.0,2600.0,2911.0,11,2022,21,1493,30501,30501
8731,2660.0,2545.5,2800.0,11,2022,20,1493,30501,30501
8732,2669.83,2505.17,2792.67,11,2022,19,1493,30501,30501
8733,2640.29,2509.29,2787.14,11,2022,18,1493,30501,30501
8734,2710.0,2524.5,2988.17,11,2022,17,1493,30501,30501
8735,2727.5,2623.33,2931.5,11,2022,16,1493,30501,30501
8736,2718.67,2593.67,3004.0,11,2022,15,1493,30501,30501
8737,2850.0,2700.0,3071.0,11,2022,14,1493,30501,30501
8738,2730.0,2610.0,2835.0,11,2022,13,1493,30501,30501
8739,2801.25,2653.75,2908.75,11,2022,12,1493,30501,30501
8740,2685.83,2482.0,2913.5,11,2022,11,1493,30501,30501
8741,2640.14,2492.29,2871.0,11,2022,10,1493,30501,30501
8742,2640.17,2509.33,2882.67,11,2022,9,1493,30501,30501
8743,2670.0,2572.5,2827.75,11,2022,8,1493,30501,30501
8744,2680.75,2561.25,2841.0,11,2022,7,1493,30501,30501
8745,2584.0,2350.0,2690.5,11,2022,6,1493,30501,30501
8746,2566.17,2374.0,2775.0,11,2022,5,1493,30501,30501
8747,2573.17,2408.5,2768.67,11,2022,4,1493,30501,30501
8748,2564.33,2476.17,2719.33,11,2022,3,1493,30501,30501
8749,2567.67,2456.83,2732.5,11,2022,2,1493,30501,30501
8750,2541.67,2402.83,2715.0,11,2022,1,1493,30501,30501
8751,2530.25,2381.25,2677.75,10,2022,31,1493,30501,30501
8752,2600.0,2476.67,2690.0,10,2022,30,1493,30501,30501
8753,2607.67,2508.5,2747.83,10,2022,29,1493,30501,30501
8754,2532.83,2404.33,2664.83,10,2022,28,1493,30501,30501
8755,2497.17,2424.17,2598.0,10,2022,27,1493,30501,30501
8756,2772.2,2708.2,2879.4,10,2022,26,1493,30501,30501
8757,2400.0,2350.0,2430.0,10,2022,25,1493,30501,30501
8758,2400.0,2350.0,2400.0,10,2022,24,1493,30501,30501
8759,2400.0,2350.0,2450.0,10,2022,23,1493,30501,30501
8760,2544.25,2455.5,2626.25,10,2022,22,1493,30501,30501
8761,2481.0,2340.83,2650.5,10,2022,21,1493,30501,30501
8762,2489.83,2405.33,2590.83,10,2022,20,1493,30501,30501
8763,2472.33,2376.83,2645.17,10,2022,19,1493,30501,30501
8764,2481.83,2275.33,2659.33,10,2022,18,1493,30501,30501
8765,2442.5,2322.75,2556.5,10,2022,17,1493,30501,30501
8766,2452.0,2373.67,2580.0,10,2022,16,1493,30501,30501
8767,2441.17,2336.0,2573.83,10,2022,15,1493,30501,30501
8768,2415.0,2320.33,2539.17,10,2022,14,1493,30501,30501
8769,2472.83,2372.33,2583.83,10,2022,13,1493,30501,30501
8770,2428.67,2307.17,2545.67,10,2022,12,1493,30501,30501
8771,2408.0,2231.75,2510.25,10,2022,11,1493,30501,30501
8772,2405.33,2357.67,2540.0,10,2022,10,1493,30501,30501
8773,2425.5,2278.0,2525.0,10,2022,9,1493,30501,30501
8774,2416.0,2300.17,2538.5,10,2022,8,1493,30501,30501
8775,2374.83,2144.0,2496.17,10,2022,7,1493,30501,30501
8776,2375.83,2293.33,2528.5,10,2022,6,1493,30501,30501
8777,2393.75,2324.25,2463.5,10,2022,5,1493,30501,30501
8778,2380.4,2300.0,2470.4,10,2022,4,1493,30501,30501
8779,2367.0,2283.33,2542.0,10,2022,3,1493,30501,30501
8780,2405.5,2290.5,2465.5,10,2022,2,1493,30501,30501
8781,2382.2,2271.2,2487.4,10,2022,1,1493,30501,30501
8782,2367.17,2264.5,2484.5,9,2022,30,1493,30501,30501
8783,2388.83,2310.17,2501.5,9,2022,29,1493,30501,30501
8784,2372.83,2270.17,2493.83,9,2022,28,1493,30501,30501
8785,2399.25,2262.75,2534.0,9,2022,27,1493,30501,30501
8786,2338.0,2170.0,2450.5,9,2022,26,1493,30501,30501
8787,2400.0,2287.5,2613.0,9,2022,25,1493,30501,30501
8788,2393.0,2230.0,2526.0,9,2022,24,1493,30501,30501
8789,2358.83,2242.67,2520.5,9,2022,23,1493,30501,30501
8790,2352.0,2173.33,2479.5,9,2022,22,1493,30501,30501
8791,2344.5,2242.5,2540.5,9,2022,21,1493,30501,30501
8792,2412.5,2300.0,2499.0,9,2022,20,1493,30501,30501
8793,2350.0,2350.0,2375.0,9,2022,19,1493,30501,30501
8794,2312.5,2263.0,2375.0,9,2022,18,1493,30501,30501
8795,2363.33,2300.0,2449.0,9,2022,17,1493,30501,30501
8796,2375.0,2300.0,2433.0,9,2022,16,1493,30501,30501
8797,2334.6,2236.2,2456.0,9,2022,15,1493,30501,30501
8798,2375.0,2300.0,2480.0,9,2022,14,1493,30501,30501
8799,2400.0,2100.0,2611.0,9,2022,13,1493,30501,30501
8800,2375.0,2325.0,2485.0,9,2022,12,1493,30501,30501
8801,2400.0,2238.0,2480.0,9,2022,11,1493,30501,30501
8802,2383.33,2222.0,2501.67,9,2022,10,1493,30501,30501
8803,2350.0,2300.0,2375.0,9,2022,9,1493,30501,30501
8804,2369.25,2290.75,2444.75,9,2022,8,1493,30501,30501
8805,2354.6,2285.2,2491.6,9,2022,7,1493,30501,30501
8806,2375.0,2212.5,2495.5,9,2022,6,1493,30501,30501
8807,2367.5,2307.5,2437.5,9,2022,5,1493,30501,30501
8808,2367.0,2273.67,2440.0,9,2022,4,1493,30501,30501
8809,2368.4,2256.4,2495.0,9,2022,3,1493,30501,30501
8810,2405.0,2236.2,2568.4,9,2022,2,1493,30501,30501
8811,2350.0,2225.0,2500.0,9,2022,1,1493,30501,30501
8812,2375.0,2271.0,2751.0,8,2022,31,1493,30501,30501
8813,2374.0,2275.0,2491.5,8,2022,30,1493,30501,30501
8814,2400.0,2350.0,2500.0,8,2022,29,1493,30501,30501
8815,2355.0,2310.0,2437.5,8,2022,28,1493,30501,30501
8816,2379.0,2316.67,2438.33,8,2022,27,1493,30501,30501
8817,2373.67,2343.67,2403.67,8,2022,26,1493,30501,30501
8818,2356.14,2258.71,2467.29,8,2022,25,1493,30501,30501
8819,2351.43,2243.14,2482.71,8,2022,24,1493,30501,30501
8820,2355.67,2287.67,2500.83,8,2022,23,1493,30501,30501
8821,2381.5,2112.5,2480.25,8,2022,22,1493,30501,30501
8822,2400.0,2290.33,2540.0,8,2022,21,1493,30501,30501
8823,2398.71,2278.86,2533.0,8,2022,20,1493,30501,30501
8824,2400.71,2296.29,2550.14,8,2022,19,1493,30501,30501
8825,2401.14,2294.43,2549.43,8,2022,18,1493,30501,30501
8826,2384.0,2297.71,2535.71,8,2022,17,1493,30501,30501
8827,2423.0,2398.0,2448.0,8,2022,16,1493,30501,30501
8828,2350.0,2300.0,2400.0,8,2022,15,1493,30501,30501
8829,2300.33,2247.67,2505.33,8,2022,14,1493,30501,30501
8830,2370.57,2315.86,2484.71,8,2022,13,1493,30501,30501
8831,2373.43,2291.57,2483.0,8,2022,12,1493,30501,30501
8832,2350.17,2249.17,2512.67,8,2022,11,1493,30501,30501
8833,2375.0,2285.86,2512.86,8,2022,10,1493,30501,30501
8834,2370.0,2345.0,2370.0,8,2022,9,1493,30501,30501
8835,2355.5,2247.75,2468.75,8,2022,8,1493,30501,30501
8836,2298.33,2166.67,2496.67,8,2022,7,1493,30501,30501
8837,2377.86,2293.0,2525.86,8,2022,6,1493,30501,30501
8838,2381.57,2300.71,2485.86,8,2022,5,1493,30501,30501
8839,2395.14,2292.14,2560.86,8,2022,4,1493,30501,30501
8840,2360.17,2253.33,2538.83,8,2022,3,1493,30501,30501
8841,2373.17,2312.83,2490.17,8,2022,2,1493,30501,30501
8842,2345.0,2190.75,2488.5,8,2022,1,1493,30501,30501
8843,2307.0,2225.0,2533.33,7,2022,31,1493,30501,30501
8844,2335.17,2202.17,2480.67,7,2022,30,1493,30501,30501
8845,2353.33,2213.5,2554.5,7,2022,29,1493,30501,30501
8846,2347.5,2225.83,2499.5,7,2022,28,1493,30501,30501
8847,2327.86,2218.0,2467.14,7,2022,27,1493,30501,30501
8848,2329.57,2184.86,2526.71,7,2022,26,1493,30501,30501
8849,2338.25,2237.0,2452.25,7,2022,25,1493,30501,30501
8850,2262.0,2177.0,2380.0,7,2022,24,1493,30501,30501
8851,2329.29,2219.14,2475.29,7,2022,23,1493,30501,30501
8852,2267.0,2141.43,2388.71,7,2022,22,1493,30501,30501
8853,2209.29,2120.86,2344.0,7,2022,21,1493,30501,30501
8854,2222.86,2098.71,2371.71,7,2022,20,1493,30501,30501
8855,2231.0,2095.0,2367.86,7,2022,19,1493,30501,30501
8856,2199.0,2123.75,2320.0,7,2022,18,1493,30501,30501
8857,2157.0,2047.0,2307.0,7,2022,17,1493,30501,30501
8858,2250.0,2233.33,2300.0,7,2022,16,1493,30501,30501
8859,2170.86,2047.43,2328.0,7,2022,15,1493,30501,30501
8860,2182.86,2008.0,2360.71,7,2022,14,1493,30501,30501
8861,2143.83,2087.17,2270.0,7,2022,13,1493,30501,30501
8862,2140.33,2062.33,2361.83,7,2022,12,1493,30501,30501
8863,2115.0,2015.0,2196.67,7,2022,11,1493,30501,30501
8864,2113.67,2022.0,2188.67,7,2022,10,1493,30501,30501
8865,2183.57,2062.86,2314.29,7,2022,9,1493,30501,30501
8866,2157.71,2028.86,2320.29,7,2022,8,1493,30501,30501
8867,2169.14,2002.86,2402.43,7,2022,7,1493,30501,30501
8868,2195.43,2083.43,2297.86,7,2022,6,1493,30501,30501
8869,2123.57,2016.0,2339.29,7,2022,5,1493,30501,30501
8870,2180.0,2051.0,2355.0,7,2022,4,1493,30501,30501
8871,2158.33,2028.67,2346.67,7,2022,3,1493,30501,30501
8872,2126.0,1991.0,2225.6,7,2022,2,1493,30501,30501
8873,2321.0,2271.0,2420.0,7,2022,1,1493,30501,30501
8874,2204.0,2035.2,2447.4,6,2022,30,1493,30501,30501
8875,2173.71,1943.71,2419.57,6,2022,29,1493,30501,30501
8876,2141.33,1993.33,2359.5,6,2022,28,1493,30501,30501
8877,2120.75,1987.5,2325.5,6,2022,27,1493,30501,30501
8878,2250.33,2177.0,2357.0,6,2022,26,1493,30501,30501
8879,2136.17,2022.5,2365.33,6,2022,25,1493,30501,30501
8880,2129.14,1994.29,2304.0,6,2022,24,1493,30501,30501
8881,2139.0,2015.67,2324.5,6,2022,23,1493,30501,30501
8882,2102.71,1955.14,2308.57,6,2022,22,1493,30501,30501
8883,2143.0,1984.71,2391.14,6,2022,21,1493,30501,30501
8884,2117.75,2026.5,2250.0,6,2022,20,1493,30501,30501
8885,2246.67,1983.67,2433.33,6,2022,19,1493,30501,30501
8886,2197.71,2032.86,2421.71,6,2022,18,1493,30501,30501
8887,2123.83,2005.67,2352.0,6,2022,17,1493,30501,30501
8888,2187.0,1941.67,2447.0,6,2022,16,1493,30501,30501
8889,2118.0,2005.0,2338.75,6,2022,15,1493,30501,30501
8890,2116.2,1988.4,2313.2,6,2022,14,1493,30501,30501
8891,2013.75,1858.75,2260.25,6,2022,13,1493,30501,30501
8892,2227.0,1997.0,2442.0,6,2022,12,1493,30501,30501
8893,2168.71,2022.57,2378.14,6,2022,11,1493,30501,30501
8894,2123.83,1938.33,2415.33,6,2022,10,1493,30501,30501
8895,2109.5,1937.5,2368.5,6,2022,9,1493,30501,30501
8896,2142.83,1965.17,2388.67,6,2022,8,1493,30501,30501
8897,2115.57,1913.0,2387.86,6,2022,7,1493,30501,30501
8898,2124.33,1900.0,2497.0,6,2022,6,1493,30501,30501
8899,2222.0,1993.33,2411.67,6,2022,5,1493,30501,30501
8900,2072.67,1983.83,2296.83,6,2022,4,1493,30501,30501
8901,2187.5,1989.75,2406.25,6,2022,3,1493,30501,30501
8902,2236.67,1943.67,2453.67,6,2022,2,1493,30501,30501
8903,2181.5,1920.25,2412.5,6,2022,1,1493,30501,30501
8904,2094.83,1937.5,2398.33,5,2022,31,1493,30501,30501
8905,2131.5,2000.0,2288.0,5,2022,30,1493,30501,30501
8906,2138.0,1925.0,2525.5,5,2022,29,1493,30501,30501
8907,2217.25,1925.0,2471.5,5,2022,28,1493,30501,30501
8908,2096.5,1967.0,2316.0,5,2022,27,1493,30501,30501
8909,2202.0,1986.2,2447.8,5,2022,26,1493,30501,30501
8910,2218.67,1989.17,2487.5,5,2022,25,1493,30501,30501
8911,2234.83,1970.83,2522.17,5,2022,24,1493,30501,30501
8912,2112.0,1937.5,2385.5,5,2022,23,1493,30501,30501
8913,2240.0,1983.67,2391.67,5,2022,22,1493,30501,30501
8914,2149.0,1991.67,2396.17,5,2022,21,1493,30501,30501
8915,2108.2,1958.0,2393.2,5,2022,20,1493,30501,30501
8916,2175.83,1991.67,2391.83,5,2022,19,1493,30501,30501
8917,2213.33,1975.17,2435.5,5,2022,18,1493,30501,30501
8918,2236.67,2026.0,2423.5,5,2022,17,1493,30501,30501
8919,2100.0,2025.0,2213.0,5,2022,16,1493,30501,30501
8920,2217.0,1903.67,2373.67,5,2022,15,1493,30501,30501
8921,2187.2,1956.2,2367.2,5,2022,14,1493,30501,30501
8922,2350.0,2000.0,2550.0,5,2022,13,1493,30501,30501
8923,2157.5,2075.0,2362.5,5,2022,12,1493,30501,30501
8924,2236.6,2086.2,2427.0,5,2022,11,1493,30501,30501
8925,2230.8,2092.4,2462.0,5,2022,10,1493,30501,30501
8926,2225.8,2060.4,2455.2,5,2022,9,1493,30501,30501
8927,2200.33,2070.33,2416.67,5,2022,8,1493,30501,30501
8928,2190.0,2066.67,2340.0,5,2022,7,1493,30501,30501
8929,2259.67,2048.5,2485.83,5,2022,6,1493,30501,30501
8930,2219.43,2038.0,2459.57,5,2022,5,1493,30501,30501
8931,2297.86,2055.86,2561.14,5,2022,4,1493,30501,30501
8932,2240.0,1925.5,2450.0,5,2022,3,1493,30501,30501
8933,2210.0,2062.5,2430.25,5,2022,2,1493,30501,30501
8934,2300.0,2150.0,2412.5,5,2022,1,1493,30501,30501
8935,2251.2,2060.0,2515.4,4,2022,30,1493,30501,30501
8936,2251.17,2075.0,2445.67,4,2022,29,1493,30501,30501
8937,2191.5,2016.0,2434.33,4,2022,28,1493,30501,30501
8938,2214.83,2037.5,2485.67,4,2022,27,1493,30501,30501
8939,2212.0,2017.6,2428.0,4,2022,26,1493,30501,30501
8940,2150.0,1983.33,2346.0,4,2022,25,1493,30501,30501
8941,2266.67,2110.33,2483.33,4,2022,24,1493,30501,30501
8942,2187.67,2024.17,2410.17,4,2022,23,1493,30501,30501
8943,2222.33,2032.83,2494.17,4,2022,22,1493,30501,30501
8944,2183.5,2050.33,2379.33,4,2022,21,1493,30501,30501
8945,2205.17,2019.33,2442.83,4,2022,20,1493,30501,30501
8946,2144.33,1974.33,2345.17,4,2022,19,1493,30501,30501
8947,2122.0,2006.25,2267.75,4,2022,18,1493,30501,30501
8948,2205.0,2000.33,2358.67,4,2022,17,1493,30501,30501
8949,2180.0,1996.83,2335.5,4,2022,16,1493,30501,30501
8950,2153.67,1983.33,2376.67,4,2022,15,1493,30501,30501
8951,2250.0,1957.5,2315.0,4,2022,14,1493,30501,30501
8952,2160.0,1966.83,2326.67,4,2022,13,1493,30501,30501
8953,2158.5,1985.17,2463.17,4,2022,12,1493,30501,30501
8954,2133.33,1983.33,2340.0,4,2022,11,1493,30501,30501
8955,2175.0,2051.0,2515.0,4,2022,10,1493,30501,30501
8956,2160.83,1975.17,2414.0,4,2022,9,1493,30501,30501
8957,2201.0,2020.0,2413.17,4,2022,8,1493,30501,30501
8958,2207.17,2024.17,2399.67,4,2022,7,1493,30501,30501
8959,2150.0,1960.0,2359.4,4,2022,6,1493,30501,30501
8960,2132.2,1972.0,2336.2,4,2022,5,1493,30501,30501
8961,2237.5,1937.5,2368.75,4,2022,4,1493,30501,30501
8962,2150.0,2011.33,2390.0,4,2022,3,1493,30501,30501
8963,2195.33,2085.0,2358.33,4,2022,2,1493,30501,30501
8964,2176.5,2015.75,2384.0,4,2022,1,1493,30501,30501
8965,2154.0,2015.0,2285.2,3,2022,31,1493,30501,30501
8966,2165.0,2000.0,2318.0,3,2022,30,1493,30501,30501
8967,2192.0,2043.2,2378.0,3,2022,29,1493,30501,30501
8968,2150.0,2012.5,2313.5,3,2022,28,1493,30501,30501
8969,2283.33,2100.0,2466.67,3,2022,27,1493,30501,30501
8970,2158.33,1950.0,2408.5,3,2022,26,1493,30501,30501
8971,2137.5,2050.5,2225.0,3,2022,25,1493,30501,30501
8972,2222.5,2025.17,2400.17,3,2022,24,1493,30501,30501
8973,2178.6,2016.0,2381.4,3,2022,23,1493,30501,30501
8974,2191.57,2018.71,2385.14,3,2022,22,1493,30501,30501
8975,2211.25,2050.25,2338.75,3,2022,21,1493,30501,30501
8976,2140.0,1950.0,2350.0,3,2022,20,1493,30501,30501
8977,2159.86,1993.0,2342.71,3,2022,19,1493,30501,30501
8978,2100.0,2050.0,2100.0,3,2022,18,1493,30501,30501
8979,2174.14,2005.0,2363.14,3,2022,17,1493,30501,30501
8980,2194.14,1981.43,2424.71,3,2022,16,1493,30501,30501
8981,2232.71,2045.0,2425.57,3,2022,15,1493,30501,30501
8982,2225.25,2060.25,2382.75,3,2022,14,1493,30501,30501
8983,2216.67,2150.33,2430.67,3,2022,13,1493,30501,30501
8984,2327.29,2173.0,2515.29,3,2022,12,1493,30501,30501
8985,2336.43,2109.57,2535.86,3,2022,11,1493,30501,30501
8986,2213.86,2047.14,2402.86,3,2022,10,1493,30501,30501
8987,2193.14,2003.71,2391.29,3,2022,9,1493,30501,30501
8988,2130.71,1994.29,2332.29,3,2022,8,1493,30501,30501
8989,2125.0,1980.0,2275.0,3,2022,7,1493,30501,30501
8990,1952.0,1687.33,2125.33,3,2022,6,1493,30501,30501
8991,2100.43,1944.0,2292.14,3,2022,5,1493,30501,30501
8992,1993.29,1870.71,2217.43,3,2022,4,1493,30501,30501
8993,1996.33,1890.0,2173.67,3,2022,3,1493,30501,30501
8994,1967.14,1847.86,2160.29,3,2022,2,1493,30501,30501
8995,1926.67,1848.33,2145.33,3,2022,1,1493,30501,30501
8996,2000.0,1887.5,2148.0,2,2022,28,1493,30501,30501
8997,1923.33,1813.0,2063.67,2,2022,27,1493,30501,30501
8998,1937.2,1842.2,2166.0,2,2022,26,1493,30501,30501
8999,2005.17,1866.67,2220.17,2,2022,25,1493,30501,30501
9000,1914.67,1808.5,2156.0,2,2022,24,1493,30501,30501
9001,1942.83,1834.17,2157.5,2,2022,23,1493,30501,30501
9002,1917.67,1814.0,2185.33,2,2022,22,1493,30501,30501
9003,2009.5,1876.5,2179.0,2,2022,21,1493,30501,30501
9004,1915.67,1799.0,2155.33,2,2022,20,1493,30501,30501
9005,1898.0,1870.5,1948.0,2,2022,19,1493,30501,30501
9006,1921.0,1741.5,2151.83,2,2022,18,1493,30501,30501
9007,1902.67,1805.17,2052.67,2,2022,17,1493,30501,30501
9008,1908.0,1749.17,2195.67,2,2022,16,1493,30501,30501
9009,1919.0,1805.0,2098.2,2,2022,15,1493,30501,30501
9010,1981.5,1837.5,2154.0,2,2022,14,1493,30501,30501
9011,1910.0,1750.0,2066.67,2,2022,13,1493,30501,30501
9012,1963.57,1837.29,2166.71,2,2022,12,1493,30501,30501
9013,1970.86,1816.0,2161.0,2,2022,11,1493,30501,30501
9014,1993.29,1860.0,2206.0,2,2022,10,1493,30501,30501
9015,1969.71,1833.71,2201.86,2,2022,9,1493,30501,30501
9016,1980.14,1833.0,2227.86,2,2022,8,1493,30501,30501
9017,1937.5,1875.0,2025.0,2,2022,7,1493,30501,30501
9018,1941.67,1810.0,2263.33,2,2022,6,1493,30501,30501
9019,2516.0,2375.0,2703.57,2,2022,5,1493,30501,30501
9020,2023.71,1847.71,2271.57,2,2022,4,1493,30501,30501
9021,1984.29,1847.14,2279.43,2,2022,3,1493,30501,30501
9022,1986.67,1870.0,2168.67,2,2022,2,1493,30501,30501
9023,1991.83,1871.0,2163.5,2,2022,1,1493,30501,30501
9024,1982.5,1906.25,2100.0,1,2022,31,1493,30501,30501
9025,2095.0,2070.0,2120.0,1,2022,30,1493,30501,30501
9026,1964.86,1865.86,2181.57,1,2022,29,1493,30501,30501
9027,1990.0,1860.71,2158.71,1,2022,28,1493,30501,30501
9028,1982.67,1860.17,2225.33,1,2022,27,1493,30501,30501
9029,1983.0,1933.0,2033.0,1,2022,26,1493,30501,30501
9030,2060.4,1828.0,2271.8,1,2022,25,1493,30501,30501
9031,1988.5,1876.5,2127.0,1,2022,24,1493,30501,30501
9032,1883.33,1815.33,2243.33,1,2022,23,1493,30501,30501
9033,1892.8,1832.0,2053.4,1,2022,22,1493,30501,30501
9034,2053.4,1852.2,2265.4,1,2022,21,1493,30501,30501
9035,2005.86,1865.14,2244.14,1,2022,20,1493,30501,30501
9036,2013.0,1819.33,2191.67,1,2022,19,1493,30501,30501
9037,1993.33,1851.5,2284.33,1,2022,18,1493,30501,30501
9038,1968.75,1875.0,2176.5,1,2022,17,1493,30501,30501
9039,2016.67,1765.33,2332.33,1,2022,16,1493,30501,30501
9040,1925.0,1862.5,2037.5,1,2022,15,1493,30501,30501
9041,1991.0,1903.67,2079.0,1,2022,14,1493,30501,30501
9042,1925.0,1787.5,2260.0,1,2022,13,1493,30501,30501
9043,1981.0,1855.5,2143.0,1,2022,12,1493,30501,30501
9044,1975.0,1916.0,2100.0,1,2022,11,1493,30501,30501
9045,1968.75,1871.5,2130.0,1,2022,10,1493,30501,30501
9046,2038.0,1850.0,2170.5,1,2022,9,1493,30501,30501
