date,district_id,district_name,commodity_name,state_name,avg_modal_price,avg_min_price,avg_max_price,calculationType,change
"2023-10-13",516,"Nashik","Wheat","Maharashtra",2519.38,2418.75,2700.38,"Daily","-91.84"
"2023-10-12",516,"Nashik","Wheat","Maharashtra",2611.22,2482,2820.33,"Daily","+29.60"
"2023-10-11",516,"Nashik","Wheat","Maharashtra",2581.62,2396.88,2799.88,"Daily","+13.06"
"2023-10-10",516,"Nashik","Wheat","Maharashtra",2568.56,2391.22,2861,"Daily","-82.69"
"2023-10-09",516,"Nashik","Wheat","Maharashtra",2651.25,2405.5,2870,"Daily","+4.25"
"2023-10-07",516,"Nashik","Wheat","Maharashtra",2647,2374,2894.2,"Daily","+110.57"
"2023-10-06",516,"Nashik","Wheat","Maharashtra",2536.43,2323,2772.14,"Daily","-25.24"
"2023-10-05",516,"Nashik","Wheat","Maharashtra",2561.67,2384.89,2772.67,"Daily","-10.62"
"2023-10-04",516,"Nashik","Wheat","Maharashtra",2572.29,2453.71,2772.71,"Daily","+44.62"
"2023-10-03",516,"Nashik","Wheat","Maharashtra",2527.67,2249,2724.33,"Daily","+2.67"
"2023-10-02",516,"Nashik","Wheat","Maharashtra",2525,2186,2753.5,"Daily","-51.00"
"2023-09-30",516,"Nashik","Wheat","Maharashtra",2576,2450,2700,"Daily","+76.00"
"2023-09-29",516,"Nashik","Wheat","Maharashtra",2500,2450,2801,"Daily","-12.00"
"2023-09-28",516,"Nashik","Wheat","Maharashtra",2512,2450,2700,"Daily","+12.00"
"2023-09-27",516,"Nashik","Wheat","Maharashtra",2500,2450,2784,"Daily","-0.00"
"2023-09-26",516,"Nashik","Wheat","Maharashtra",2500,2500,2726,"Daily","-112.50"
"2023-09-23",516,"Nashik","Wheat","Maharashtra",2612.5,2358.5,2776,"Daily","+94.50"
"2023-09-22",516,"Nashik","Wheat","Maharashtra",2518,2476,2601,"Daily","-32.00"
"2023-09-21",516,"Nashik","Wheat","Maharashtra",2550,2500,2951,"Daily","-140.00"
"2023-09-20",516,"Nashik","Wheat","Maharashtra",2690,2353,3051,"Daily","+121.00"
"2023-09-19",516,"Nashik","Wheat","Maharashtra",2569,2500,2650,"Daily","-55.71"
"2023-09-18",516,"Nashik","Wheat","Maharashtra",2624.71,2313.29,2790.29,"Daily","+12.71"
"2023-09-16",516,"Nashik","Wheat","Maharashtra",2612,2439.33,2811.33,"Daily","+69.86"
"2023-09-15",516,"Nashik","Wheat","Maharashtra",2542.14,2480.29,2674.29,"Daily","-264.36"
"2023-09-13",516,"Nashik","Wheat","Maharashtra",2806.5,2495.75,9912.75,"Daily","+144.00"
"2023-09-12",516,"Nashik","Wheat","Maharashtra",2662.5,2463,2738.25,"Daily","+105.10"
"2023-09-11",516,"Nashik","Wheat","Maharashtra",2557.4,2341.4,2745.2,"Daily","+1.40"
"2023-09-09",516,"Nashik","Wheat","Maharashtra",2556,2541,2633.5,"Daily","-32.00"
"2023-09-08",516,"Nashik","Wheat","Maharashtra",2588,2304.5,2785.75,"Daily","+86.60"
"2023-09-06",516,"Nashik","Wheat","Maharashtra",2501.4,2148.8,2733.2,"Daily","-71.00"
"2023-09-05",516,"Nashik","Wheat","Maharashtra",2572.4,2497.8,2698.2,"Daily","+121.57"
"2023-09-04",516,"Nashik","Wheat","Maharashtra",2450.83,2392.17,2531.17,"Daily","-84.67"
"2023-09-02",516,"Nashik","Wheat","Maharashtra",2535.5,2352,2710.5,"Daily","+76.00"
"2023-09-01",516,"Nashik","Wheat","Maharashtra",2459.5,2409.38,2605.25,"Daily","-168.50"
"2023-08-31",516,"Nashik","Wheat","Maharashtra",2628,2415.14,2834.14,"Daily","-56.00"
"2023-08-29",516,"Nashik","Wheat","Maharashtra",2684,2524.25,2746.75,"Daily","+195.14"
"2023-08-28",516,"Nashik","Wheat","Maharashtra",2488.86,2283.86,2666.57,"Daily","-112.81"
"2023-08-26",516,"Nashik","Wheat","Maharashtra",2601.67,2344.67,2794,"Daily","+138.67"
"2023-08-25",516,"Nashik","Wheat","Maharashtra",2463,2015.33,2628.33,"Daily","-109.00"
"2023-08-24",516,"Nashik","Wheat","Maharashtra",2572,2303.71,2671.43,"Daily","-8.57"
"2023-08-23",516,"Nashik","Wheat","Maharashtra",2580.57,2441.43,2679.86,"Daily","-7.83"
"2023-08-22",516,"Nashik","Wheat","Maharashtra",2588.4,2463.4,2760.8,"Daily","+69.40"
"2023-08-21",516,"Nashik","Wheat","Maharashtra",2519,2427,2732.67,"Daily","-98.33"
"2023-08-19",516,"Nashik","Wheat","Maharashtra",2617.33,2358.67,2794.33,"Daily","+106.45"
"2023-08-18",516,"Nashik","Wheat","Maharashtra",2510.88,2361.62,2671.5,"Daily","-62.26"
"2023-08-17",516,"Nashik","Wheat","Maharashtra",2573.14,2414.57,2816,"Daily","+203.64"
"2023-08-16",516,"Nashik","Wheat","Maharashtra",2369.5,2334,2565,"Daily","-146.83"
"2023-08-14",516,"Nashik","Wheat","Maharashtra",2516.33,2317.33,2669.33,"Daily","-27.67"
"2023-08-12",516,"Nashik","Wheat","Maharashtra",2544,2402,2648.5,"Daily","-34.67"
"2023-08-11",516,"Nashik","Wheat","Maharashtra",2578.67,2390.5,2762.67,"Daily","+15.81"
"2023-08-10",516,"Nashik","Wheat","Maharashtra",2562.86,2444,2700,"Daily","+62.86"
"2023-08-09",516,"Nashik","Wheat","Maharashtra",2500,2403.22,2627.44,"Daily","+57.29"
"2023-08-08",516,"Nashik","Wheat","Maharashtra",2442.71,2352,2611.71,"Daily","-61.58"
"2023-08-07",516,"Nashik","Wheat","Maharashtra",2504.29,2335.57,2714.43,"Daily","+1.89"
"2023-08-05",516,"Nashik","Wheat","Maharashtra",2502.4,2408.2,2659,"Daily","+41.97"
"2023-08-04",516,"Nashik","Wheat","Maharashtra",2460.43,2405.29,2576.14,"Daily","-8.90"
"2023-08-03",516,"Nashik","Wheat","Maharashtra",2469.33,2280.67,2667.83,"Daily","+37.77"
"2023-08-02",516,"Nashik","Wheat","Maharashtra",2431.56,2343.11,2581,"Daily","+19.56"
"2023-08-01",516,"Nashik","Wheat","Maharashtra",2412,2246.78,2615.33,"Daily","+34.71"
